id_hci,faci_name,faci_own,faci_sub_own,faci_type,sp_sw,sp_eclaims,location_id,pro,province_city,if_top100,if_top460,nonpart_hf
Z03435,"BRIGINO GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,Priority,false
Z04447,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BALIWAG, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z05271,"FLORIDABLANCA DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
Z05282,SKYLINE HOSPITAL AND MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z05676,HEALTHWAY QUALIMED HOSPITAL SAN JOSE DEL MONTE,PRIVATE,CORPORATE,L2,BIZBOX | STASH PH,STASH PH,IIIBBULACAN,IIIB,BULACAN,,,false
Z05897,"PAMPANGA PREMIER MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,MEDILINK | KAISER,KAISER,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
Z06236,LOVING MOTHER GENERAL HOSPITAL AND DIAGNOSTIC CENTER INC.,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,IIIATARLAC,IIIA,TARLAC,,Priority,false
Z06576,CAPAS MEDICAL CENTER,PRIVATE,CORPORATE,L1,EUROLINK | BIZBOX,BIZBOX,IIIATARLAC,IIIA,TARLAC,,,false
Z06578,PRI MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
Z07222,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC.",PRIVATE,CORPORATE,L2,COMLOGIK | BIZBOX,BIZBOX,IIIABATAAN,IIIA,BATAAN,,,false
Z07506,GREENCITY MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIAPAMPANGA,IIIA,PAMPANGA,,Priority,false
Z07564,HOLISTIC CARE GENERAL HOSPITAL CORP.,PRIVATE,CORPORATE,INF,COMLOGIK | GRAPIKOM,COMLOGIK,IIIBBULACAN,IIIB,BULACAN,,,false
Z07792,NUEVA ECIJA MEDICS HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,,false
Z07914,ST. JOHN PAUL II MEDICAL CENTER CORP.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
Z08227,"NUEVA ECIJA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,Priority,false
Z08871,TARLAC MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,EUROLINK,IIIATARLAC,IIIA,TARLAC,,Priority,false
Z09668,BALANGA MEDICAL CENTER (BMCC) CORPORATION,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIABATAAN,IIIA,BATAAN,,,false
Z09863,SOUTH ECIJA DOCTORS GENERAL HOSPITAL INC.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,,false
Z10174,"ALLIED CARE EXPERTS (ACE) MALOLOS DOCTORS, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z10403,OUR LADY OF THE ASSUMPTION HOSPITAL OPC,PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,IIIBBULACAN,IIIB,BULACAN,,,false
Z11005,"BOCAUE SPECIALISTS MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z11669,"SAINT PIO'S MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIAZAMBALES,IIIA,ZAMBALES,,,false
Z12608,"SAN JOSE DEL MONTE-MUZON MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z12842,"STA. CRUZ DOCTORS MANILA HOSPITAL, INC.",PRIVATE,CORPORATE,INF,COMLOGIK,COMLOGIK,IIIAZAMBALES,IIIA,ZAMBALES,,,false
Z13324,"ULTICARE MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,KAISER,MEDSYS,IIIAZAMBALES,IIIA,ZAMBALES,,,true
Z13370,"MT. SAMAT MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIABATAAN,IIIA,BATAAN,,,true
460128,OUR LADY OF LOURDES HOSPITAL (CAMARINES NORTE),PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VCAMARINES NORTE,V,CAMARINES NORTE,,,false
460133,LEON D. HERNANDEZ MEMORIAL HOSPITAL,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VCAMARINES NORTE,V,CAMARINES NORTE,,Priority,false
470128,"ST. JOHN HOSPITAL, INC.",PRIVATE,CORPORATE,L1,(IN-HOUSE),,VCAMARINES SUR,V,CAMARINES SUR,,,false
470136,UNIVERSIDAD DE STA. ISABEL DE NAGA INC.,PRIVATE,CORPORATE,L3,TTSI,TTSI,VCAMARINES SUR,V,CAMARINES SUR,,,false
471026,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",PRIVATE,CORPORATE,L1,,,VCAMARINES SUR,V,CAMARINES SUR,,,false
472626,CHMSC LOURDES HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VCAMARINES SUR,V,CAMARINES SUR,,,false
490126,AGO GENERAL HOSPITAL,PRIVATE,CORPORATE,L1,EUROLINK | COMLOGIK,EKONSULTA,VALBAY,V,ALBAY,,,false
490128,"ESTEVEZ MEMORIAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK | BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
490134,"TANCHULING GENERAL HOSPITAL, INC",PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,BIZBOX,VALBAY,V,ALBAY,,Priority,false
490138,"UNIVERSITY OF SANTO TOMAS ( UST ) - LEGAZPI, INC.",PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,VALBAY,V,ALBAY,,,false
491643,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
490439,"ALBAY DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
Z00653,"IROSIN GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VSORSOGON,V,SORSOGON,,,false
Z04670,BICOL ACCESS HEALTH CENTRUM,PRIVATE,CORPORATE,L2,MEDILINK | COMLOGIK,COMLOGIK,VCAMARINES SUR,V,CAMARINES SUR,,,false
Z05983,"ZONE MEDICAL AND INTERVENTION HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
Z06768,"CATANDUANES DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,L2,TUO | BIZBOX,BIZBOX,VCATANDUANES,V,CATANDUANES,,,false
Z07007,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC.",PRIVATE,CORPORATE,L1,EUROLINK | BIZBOX,MMG HHSCPF,VMASBATE,V,MASBATE,,,false
Z07169,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPORATED,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VCAMARINES SUR,V,CAMARINES SUR,,,false
Z07170,DAET DOCTORS HOSPITAL INCORPORATED,PRIVATE,CORPORATE,L1,COMLOGIK,COMLOGIK,VCAMARINES NORTE,V,CAMARINES NORTE,,,false
Z07413,DARAGA DOCTORS' HOSPITAL INC.,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
Z07742,"METRO HEALTH SPECIALISTS HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VSORSOGON,V,SORSOGON,,,false
Z08205,"CHACON GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VSORSOGON,V,SORSOGON,,,false
Z09886,"GSAC GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX | DOH,EKONSULTA,VSORSOGON,V,SORSOGON,,,false
Z10829,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-LEGAZPI, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,false
550126,"SAINT GABRIEL MEDICAL CENTER, INC. (KALIBO)",PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK | BIZBOX,BIZBOX,VIAKLAN,VI,AKLAN,,Priority,false
550127,"SAINT JUDE'S HOSPITAL, INC.",PRIVATE,CORPORATE,L1,EUROLINK | COMLOGIK,COMLOGIK,VIAKLAN,VI,AKLAN,,,false
561428,SEMIRARA MINING AND POWER CORPORATION HOSPITAL,PRIVATE,CORPORATE,INF,COMLOGIK | BIZBOX,COMLOGIK,VIANTIQUE,VI,ANTIQUE,,,true
570126,"CAPIZ EMMANUEL HOSPITAL, INC",PRIVATE,CORPORATE,L2,TTSI,TTSI,VICAPIZ,VI,CAPIZ,,,false
570128,ST. ANTHONY COLLEGE HOSPITAL,PRIVATE,CORPORATE,L2,TTSI,TTSI,VICAPIZ,VI,CAPIZ,,,false
590127,"ILOILO DOCTORS' HOSPITAL, INCORPORATED",PRIVATE,CORPORATE,L3,EUROLINK,EUROLINK,VIILOILO,VI,ILOILO,,Priority,false
590132,"ILOILO MISSION HOSPITAL, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,VIILOILO,VI,ILOILO,,Priority,false
600126,"ADVENTIST MEDICAL CENTER-BACOLOD, INC.",PRIVATE,CORPORATE,L3,EUROLINK | BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
600129,"THE DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
600133,DR. PABLO O. TORRE  MEMORIAL HOSPITAL,PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
602928,DR. GUMERSINDO GARCIA SR. MEMORIAL HOSPITAL,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
603329,"SAN CARLOS DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L1,MEDILINK,MEDILINK,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
602929,HOLY MOTHER OF MERCY HOSPITAL,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK | BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
590137,"THE MEDICAL CITY ILOILO HOSPITAL, INC.",PRIVATE,CORPORATE,L2,MEDILINK | KAISER,KAISER,VIILOILO,VI,ILOILO,,,false
LX0106,"ANTIQUE MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,TTSI,ST PAUL,VIANTIQUE,VI,ANTIQUE,,,false
LX0037,"THE HEALTH CENTRUM, INC.",PRIVATE,CORPORATE,L2,MEDILINK,MEDILINK,VICAPIZ,VI,CAPIZ,,,false
Z00255,STA. ROMANA-YSON MEMORIAL HOSPITAL,PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VIANTIQUE,VI,ANTIQUE,,,false
Z04132,MEDICUS MEDICAL CENTER ,PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,VIILOILO,VI,ILOILO,,,false
Z04194,HEALTHWAY QUALIMED HOSPITAL ILOILO,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIILOILO,VI,ILOILO,,,false
Z05135,"SOUTH BACOLOD GENERAL HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
Z07041,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIILOILO,VI,ILOILO,,,false
Z07348,BACOLOD QUEEN OF MERCY HOSPITAL,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,Priority,false
Z07571,"SAINT GABRIEL MEDICAL CENTER, INC. (BORACAY)",PRIVATE,CORPORATE,INF,EUROLINK | BIZBOX,BIZBOX,VIAKLAN,VI,AKLAN,,,true
Z07835,METRO BACOLOD HOSPITAL AND MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
Z07880,HOLY MARY GENERAL HOSPITAL,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,VIILOILO,VI,ILOILO,,,false
Z13042,"ASIA PACIFIC MEDICAL CENTER-ILOILO, INC.",PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,VIILOILO,VI,ILOILO,,,false
Z13052,ASIA PACIFIC MEDICAL CENTER (APMC) - AKLAN INC.,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIAKLAN,VI,AKLAN,,,false
Z13174,"GUIMARAS SPECIALIST MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIGUIMARAS,VI,GUIMARAS,,,true
630129,RAMIRO COMMUNITY HOSPITAL,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIIBOHOL,VII,BOHOL,,Priority,false
630132,TAGBILARAN COMMUNITY HOSPITAL CORPORATION,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIIBOHOL,VII,BOHOL,,,false
640128,VISAYAS MED-CEBU,PRIVATE,CORPORATE,L3,EUROLINK | COMLOGIK,COMLOGIK,VIICEBU,VII,CEBU,,,false
640129,"CEBU DOCTORS' UNIVERSITY HOSPITAL, INC.",PRIVATE,CORPORATE,L3,KAISER,KAISER,VIICEBU,VII,CEBU,,Priority,false
640130,"CEBU (VELEZ) GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L3,MEDILINK | BIZBOX | EUROLINK,EUROLINK,VIICEBU,VII,CEBU,,,false
640131,"CEBU PUERICULTURE CENTER AND MATERNITY HOUSE, INC.",PRIVATE,CORPORATE,L2,BIZBOX | EUROLINK,EUROLINK,VIICEBU,VII,CEBU,,,false
640133,CHONG HUA HOSPITAL,PRIVATE,CORPORATE,L3,EUROLINK | CHH,CHH,VIICEBU,VII,CEBU,Top 100 HFs,Priority,false
640135,"ADVENTIST HOSPITAL - CEBU, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
640136,"PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC.",PRIVATE,CORPORATE,L3,KAISER | TUO,TUO,VIICEBU,VII,CEBU,,Priority,false
640138,"ST. VINCENT GENERAL HOSPITAL, CEBU, INC. ",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
640140,"CEBU NORTH GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,MEDILINK,MEDILINK,VIICEBU,VII,CEBU,,,false
640142,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
642326,DR. ILDEFONSO ALCANTARA MEMORIAL HOSPITAL,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
642327,"CARDINAL ROSALES MEMORIAL HOSPITAL, INC.",PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
642727,"MACTAN DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,KAISER,KAISER,VIICEBU,VII,CEBU,,Priority,false
643331,AMOSUP SEAMEN'S HOSPITAL CEBU,PRIVATE,CORPORATE,L2,BIZBOX | KAISER,KAISER,VIICEBU,VII,CEBU,,,false
643426,BOGO-MEDELLIN MEDICAL CENTER,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
643730,"CEBU SOUTH GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,KAISER,KAISER,VIICEBU,VII,CEBU,,,false
630137,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,VIIBOHOL,VII,BOHOL,,,false
LX0098,CARMEN COPPER CORPORATION HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
LX0115,DANAO MOTHER AND CHILD HOSPITAL,PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VIICEBU,VII,CEBU,,,false
Z00547,"MENDERO MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,EUROLINK,VIICEBU,VII,CEBU,,,false
Z03541,"WOMEN'S AND CHILDREN'S COMMUNITY HOSPITAL, INC.",PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VIICEBU,VII,CEBU,,,false
Z04719,"UNIVERSITY OF CEBU MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L3,KAISER | BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,Priority,false
Z05277,CHONG HUA HOSPITAL MANDAUE ,PRIVATE,CORPORATE,L3,EUROLINK | CEREBRO | CHH,CHH,VIICEBU,VII,CEBU,,Priority,false
Z05779,BACALSO MEDICAL SERVICES INC.,PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VIICEBU,VII,CEBU,,,false
Z07210,"ALLEGIANT REGIONAL CARE HOSPITALS, INC. ",PRIVATE,CORPORATE,L2,COMLOGIK | KAISER | BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
Z07306,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER- BOHOL, INC.",PRIVATE,CORPORATE,L2,COMLOGIK | STASH PH,STASH PH,VIIBOHOL,VII,BOHOL,,Priority,false
Z07657,"ALLIED CARE EXPERTS (ACE) DUMAGUETE DOCTORS, INC.",PRIVATE,CORPORATE,L2,EUROLINK | STASH PH,STASH PH,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,Priority,false
Z08432,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER CEBU,INC",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
Z08772,NEGROS POLYMEDIC HOSPITAL ,PRIVATE,CORPORATE,L2,TUO,TUO,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
Z08949,SAN LUCAS MEDICAL,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
Z09448,ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BAYAWAN INC.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIINEGROS ORIENTAL,VII,NEGROS ORIENTAL,,,false
Z09528,CDG BOHOL DOCTORS HOSPITAL INCORPORATED,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIBOHOL,VII,BOHOL,,,false
Z09702,THE HOSPITAL AT MAAYO,PRIVATE,CORPORATE,L2,STASH PH,STASH PH,VIICEBU,VII,CEBU,,,false
710130,DIVINE WORD HOSPITAL (LEYTE),PRIVATE,CORPORATE,L3,COMLOGIK,COMLOGIK,VIIILEYTE,VIII,LEYTE,,Priority,false
710131,DOÑA REMEDIOS TRINIDAD-ROMUALDEZ  EDUCATIONAL FOUNDATION HOSPITAL,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,VIIILEYTE,VIII,LEYTE,,,false
712826,GATCHALIAN MEDICAL CENTER,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIILEYTE,VIII,LEYTE,,Priority,false
712827,OSPA - FARMERS' MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIIILEYTE,VIII,LEYTE,,Priority,false
712829,"ORMOC MATERNITY AND CHILDREN'S HOSPITAL, INC.",PRIVATE,CORPORATE,INF,TTSI,TTSI,VIIILEYTE,VIII,LEYTE,,,false
713026,LIDE PASAR HOSPITAL,PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,VIIILEYTE,VIII,LEYTE,,,false
713526,"LEYTE BAPTIST HOSPITAL, INCORPORATED",PRIVATE,CORPORATE,L1,TTSI | CEREBRO | BIZBOX,CEREBRO,VIIILEYTE,VIII,LEYTE,,,false
731626,ST. CAMILLUS HOSPITAL,PRIVATE,CORPORATE,L1,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
731627,"ADVENTIST HOSPITAL - CALBAYOG, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
741626,CORROMPIDO GENERAL HOSPITAL,PRIVATE,CORPORATE,L1,TTSI,TTSI,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
741627,"CONSUELO K. TAN MEMORIAL MEDICAL CENTER, INC",PRIVATE,CORPORATE,L1,TTSI | BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
LX0111,"ORMOC DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,MEDILINK,MEDILINK,VIIILEYTE,VIII,LEYTE,,Priority,false
Z05688,"LIVINGHOPE HOSPITAL, INC.",PRIVATE,CORPORATE,L1,TTSI | BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
Z06003,ST. SCHOLASTICA'S HOSPITAL,PRIVATE,CORPORATE,L1,COMLOGIK,COMLOGIK,VIIINORTHERN SAMAR,VIII,NORTHERN SAMAR,,,false
Z06755,CHRIST THE HEALER HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
Z06762,HAVILAH POLYMEDIC,PRIVATE,CORPORATE,INF,TTSI | BIZBOX,BIZBOX,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
Z07621,"SALCEDO DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
Z07656,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VIIILEYTE,VIII,LEYTE,,,false
Z09210,EYV MEDICAL INFIRMARY,PRIVATE,CORPORATE,INF,,PGL,VIIILEYTE,VIII,LEYTE,,,false
Z09973,UNITED SHALOM HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,VIIILEYTE,VIII,LEYTE,,,false
Z11839,WEST SAMAR DOCTORS INFIRMARY,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
Z12888,SAMAR DOCTORS HOSPITAL,PRIVATE,CORPORATE,INF,CEREBRO,CEREBRO,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
760226,HOLY FAMILY HOSPITAL,PRIVATE,CORPORATE,INF,TTSI,TTSI,BARMMTAWI-TAWI,BARMM,TAWI-TAWI,,,false
770132,"OSPITAL NG KABATAAN NG DIPOLOG, INC.",PRIVATE,CORPORATE,L1,EUROLINK | BIZBOX,BIZBOX,IXZAMBOANGA DEL NORTE,IX,ZAMBOANGA DEL NORTE,,,false
780127,"BRENT HOSPITAL AND COLLEGES, INC.",PRIVATE,CORPORATE,L2,MEDILINK | BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
780128,"ZAMBOANGA DOCTORS' HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,Priority,false
780133,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,Priority,false
780134,"UNIVERSIDAD DE ZAMBOANGA MEDICAL CENTER, INC.",PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
780136,ZAMBOANGA PUERICULTURE MATERNITY LYING-IN HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
780327,"ST. JOHN GENERAL HOSPITAL OF BUUG, INC.",PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,IXZAMBOANGA SIBUGAY,IX,ZAMBOANGA SIBUGAY,,,false
782430,"J. CABAHUG GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
782432,JAMELARIN HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
783129,"JUAN S. ALANO MEMORIAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,BARMMBASILAN,BARMM,BASILAN,,,false
783132,INFANTE HOSPITAL MANAGEMENT CORPORATION,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,BARMMBASILAN,BARMM,BASILAN,,Priority,false
782438,"METRO PAGADIAN SPECIALIST HOSPITAL, INC.",PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
780138,CIUDAD MEDICAL ZAMBOANGA,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,Priority,false
782441,"AISAH MEDICAL HOSPITAL, OPC",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,Priority,false
Z04886,WEST METRO MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,Priority,false
Z04946,"AURORA COMMUNITY AND EMERGENCY (ACE) HOSPITAL, INC.",PRIVATE,CORPORATE,INF,TTSI,TTSI,IXZAMBOANGA DEL SUR,IX,ZAMBOANGA DEL SUR,,,false
